"text","cmp_code","eu_code"
"Subventionierung von Flughäfen beenden;","501",NA
"Kerosinsteuer und Flugticketabgabe einführen;","501",NA
"Nachtflugverbote durchsetzen;","501",NA
"Lärmschutz erhöhen","501",NA
"und Belastung mit Feinstaub minimieren;","501",NA
"• Natur bewahren und nachhaltig nutzen:","501",NA
"Ausweisung und Vernetzung von Schutzgebieten vorantreiben;","501",NA
"auf den völkerrechtlich bindenden Schutz der großen verbliebenen Naturräume des Planeten (Arktis, Antarktis, Weltmeere, Regen- und boreale Wälder u. a.) vor weiterer Ausbeutung hinwirken;","107",NA
"Stopp der Privatisierung von Naturschutzflächen (Ausnahme: Umwelt- und Naturschutzverbände);","413",NA
"Flächenverbrauch drastisch reduzieren","501",NA
"– Böden entsiegeln;","501",NA
"unzerschnittene, verkehrsarme Landschaftsräume erhöhen;","501",NA
"Ausweitung der Hochwasser- Rückhalteflächen;","501",NA
"Moorschutz ausbauen,","501",NA
"umfassende Informations-, Beteiligungs- und Klagerechte für Bürgerinnen und Bürger sowie Umwelt- und Naturschutzverbände;","202",NA
"generelles Verbot von Tierversuchen, die nur in besonderen Ausnahmefällen durchgeführt werden dürfen","501",NA
"– alternative Testmethoden müssen energischer erforscht werden;","501",NA
"Umweltbildung stärken durch kurzfristige Umsetzung der Ziele der UN-Dekade „Bildung für nachhaltige Entwicklung“ in allen Bildungsbereichen, u. a. durch Finanzierung von Programmen und Projekten.","501",NA
"2.4. Demokratisierung der Demokratie",NA,NA
"„Eine konsequente Demokratisierung aller Lebensbereiche ist die einzige Möglichkeit, ein demokratisches System lebendig zu halten.“ Oskar Negt, 2008","202",NA
"Politische Freiheit und Gleichheit sind Grundbedingungen einer Demokratie.","202",NA
"DIE LINKE steht in der Tradition der Aufklärung, der Deklaration der Menschenrechte und der Französischen Revolution.","201",NA
"Freiheit, Gleichheit, Solidarität – für die demokratische und soziale Emanzipation streiten die Arbeiterbewegung und andere gesellschaftliche Kräfte seit über 200 Jahren.","202",NA
"Zum demokratischen Versprechen zählt die gegenseitige Anerkennung aller als Gleiche:","503",NA
"Jede Stimme zählt gleich viel,","202",NA
"und immer besteht die Chance auf Veränderung einer einmal entstandenen Mehrheit.","202",NA
"Demokratie erschöpft sich nicht in Wahlen und Abstimmungen.","202",NA
"Zur Demokratie gehört der aktive Schutz und Ausbau der Bürger- und Grundrechte.","201",NA
"Wir setzen uns dafür ein, dass im Parlament und anderswo Gesetze und staatliches Handeln wieder an Grund- und Bürgerrechten gemessen werden.","201",NA
"In den vergangenen Jahren sind die Verflechtungen zwischen Politik und Wirtschaft enger geworden.","202",NA
"DIE LINKE kritisiert seit langem, dass Unternehmen bezahlte Lobbyistinnen und Lobbyisten in Bundesministerien entsenden.","202",NA
"Demokratie ist mehr als ein formales Regelwerk.","202",NA
"Sie muss Tag für Tag von Bürgerinnen und Bürgern gelebt werden.","202",NA
"DIE LINKE setzt sich daher für eine umfassende Demokratisierung aller gesellschaftlichen Bereiche ein.","202",NA
"Bürgerinnen und Bürger sollten die Möglichkeit haben, auch einzelne, bedeutende Fragen der Regierungspolitik direkt mit beeinflussen zu können.","202",NA
"Deshalb brauchen wir neue Verfahren der Bürgerbeteiligung.","202",NA
"Zur Demokratie gehört eine starke kommunale Selbstverwaltung.","202",NA
"Wenn aber den Städten und Gemeinden das Geld fehlt, wird nur noch der Mangel verwaltet.","301",NA
"Die Finanzmarktkrise und die wirtschaftliche Rezession verschärfen auch die kommunale Finanzlage.","301",NA
"Für das Jahr 2009 prognostizieren die kommunalen Spitzenverbände allein bei der Gewerbesteuer einen Rückgang um bis zu 18 Prozent.","301",NA
"Die strukturelle Schieflage der kommunalen Finanzausstattung im föderalen System muss jetzt endlich dauerhaft und nachhaltig überwunden werden.","301",NA
"Seit vielen Jahren versprechen Bund und Länder eine Gemeindefinanzreform – passiert ist bislang nichts.","301",NA
"DIE LINKE fordert: • keine Grund- und Freiheitsrechte einschränken","201",NA
"und umfassende Transparenz und Kontrolle staatlichen Handelns herstellen:","202",NA
"kostenfreien Zugang zu Informationen der öffentlichen Verwaltung","202",NA
"sowie Transparenz bei allen Entscheidungen sichern;","202",NA
"• Wirtschaftsinteressen und Politik klar trennen:","304",NA
"Abgeordnete dürfen nicht auf den Gehaltslisten von Wirtschaftsverbänden und Großbetrieben stehen,","304",NA
"Parteien keine Spenden von Verbänden, Großbetrieben und ihren Eigentümerinnen und Eigentümern annehmen;","304",NA
"ein verbindliches und transparentes Lobbyregister einführen,","202",NA
"Nutznießer der Lobbytätigkeit offenlegen,","202",NA
"keine Lobbyistinnen und Lobbyisten in Bundesministerien beschäftigen,","202",NA
"ihre Mitwirkung an der Erarbeitung von Gesetzentwürfen für jede und jeden jederzeit erkennbar machen;","202",NA
"• Wahlrecht ausbauen:","202",NA
"aktives und passives Wahlrecht für alle Menschen, die ihren Lebensmittelpunkt in Deutschland haben;","202",NA
"das Wahlalter auf 16 Jahre absenken;","202",NA
"• direkte Demokratie stärken:","202",NA
"Volksinitiativen, Volksbegehren und Volksentscheide auf Bundesebene einführen;","202",NA
"obligatorische Volksabstimmungen bei wichtigen Änderungen des Grundgesetzes vorsehen;","202",NA
"• Petitionsrecht bürgernäher und transparenter gestalten:","202",NA
"Sitzungen des Petitionsausschusses für Bürgerinnen und Bürger öffnen;","202",NA
"die Bedeutung von Massen- und Sammelpetitionen stärken","202",NA
"und das erforderliche Quorum für eine öffentliche Anhörung von 50000 Unterschriften auf 20000 herabsetzen;","202",NA
"• Finanzielle Handlungsfähigkeit der Kommunen sicherstellen:","301",NA
"eine Gemeindefinanzreform auf den Weg bringen;","301",NA
"die wirtschaftliche Betätigung der Kommunen bundes- und europarechtlich sichern;","301",NA
"die kommunale Daseinsvorsorge gewährleisten;","301",NA
"• Anteile der Kommunen an den Gemeinschaftssteuern neu ordnen:","301",NA
"aus Bundesmitteln kommunale Investitionspauschalen an finanzschwache Kommunen in Ost und West zahlen.","301",NA
"2.5. Vielfältig und verlässlich – alle Lebensweisen stärken",NA,NA
"„In Deutschland wächst die Kluft zwischen den Kindern, die gesund, abgesichert und gefördert aufwachsen, und solchen, deren Alltag durch Hoffnungslosigkeit, Mangel und Ausgrenzung geprägt ist.“ UNICEF-Bericht zur Lage der Kinder in Deutschland 2008","503",NA
"Alle Menschen, die füreinander soziale Verantwortung übernehmen, brauchen gesellschaftliche Unterstützung.","503",NA
"Ob Eheleute, Partnerschaften ohne Trauschein, homosexuelle Eltern, Alleinerziehende oder „Patchwork- Familien“ – sie alle brauchen mehr Zeit, eine hochwertige, flächendeckend erreichbare Infrastruktur und gezielte soziale Leistungen.","503",NA
"CDU/CSU und SPD rühmen sich, viel für Kinder und Familien zu tun.","305",NA
"Doch statt Verlässlichkeit zu stärken, werden seit vielen Jahren Sozialleistungen abgebaut.","504",NA
"Solidarität und Verantwortung werden den Einzelnen überlassen.","503",NA
"Kinderarmut in Deutschland hat erschreckende Ausmaße angenommen.","503",NA
"Beruf und Familie lassen sich nur selten vereinbaren, insbesondere nicht für Frauen.","503",NA
"Besonders in Westdeutschland mangelt es an öffentlichen Kinderbetreuungsangeboten.","503",NA
"Durch das Elterngeld sind manche finanziell besser, aber eine Mehrheit ist schlechter gestellt worden.","503",NA
"Offiziell werden in unserer Gesellschaft alle Familienformen akzeptiert.","604",NA
"Doch die Wirklichkeit sieht noch anders aus.","604",NA
"Unser Steuersystem begünstigt mit dem „Ehegattensplitting“ eine traditionelle Arbeitsteilung zwischen Ehepartnern, unabhängig davon, ob sie Kinder haben.","604",NA
"Alleinerziehend zu sein ist nach wie vor eines der größten Armutsrisiken – 43 Prozent der Alleinerziehenden sind auf Hartz IV angewiesen.","503",NA
"Armut ist weiblich.","706",NA
"90 Prozent der Alleinerziehenden sind Frauen.","706",NA
"Insgesamt sind es gut 2,5 Millionen Kinder, die von zu niedrigen Hartz IV-Regelsätzen leben müssen.","504",NA
"DIE LINKE setzt sich für eine emanzipatorische und sozial gerechte Familienpolitik ein.","603",NA
"Alle Bürgerinnen und Bürger – gleich welchen Alters – müssen ein Leben in Würde führen und sich optimal entwickeln können.","503",NA
"Insbesondere die Rechte der Kinder auf volle Entfaltung ihrer Persönlichkeit müssen ausgebaut werden.","706",NA
"Familienpolitik","603",NA
"und die Gleichstellung von Frauen und Männern müssen Hand in Hand gehen,","503",NA
"Erwerbs- und Familienarbeit gerecht zwischen den Geschlechtern verteilt werden.","503",NA
"DIE LINKE fordert: • gebührenfreie, qualitativ hochwertige öffentliche Kinderbetreuung flächendeckend garantieren:","503",NA
"Rechtsanspruch auf einen gebührenfreien Ganztagsbetreuungsplatz für jedes Kind ab dem ersten Lebensjahr einführen;","503",NA
"Öffnungszeiten der Betreuungseinrichtungen flexibel gestalten;","503",NA
"• Elterngeld zu einem sozial ausgestalteten Elterngeldkonto weiterentwickeln:","503",NA
"für Väter und Mütter einen nicht übertragbaren gleichen Anspruch auf jeweils zwölf, für Alleinerziehende auf 24 Monate schaffen;","503",NA
"Inanspruchnahme in Teilabschnitten von mindestens zwei Monaten bis zur Vollendung des siebten Lebensjahres des Kindes ermöglichen;","503",NA
"• höherer Regelsatz für Kinder und Jugendliche, die Leistungen nach Hartz IV beziehen:","504",NA
"den Regelsatz sofort deutlich anheben;","504",NA
"jungen Erwachsenen ab dem 18. Lebensjahr einen Anspruch auf eine eigene Haushaltsführung außerhalb des Elternhauses verschaffen;","504",NA
"einen eigenständigen Mindestsicherungsanspruch für Kinder unter Berücksichtigung von eigenem Einkommen und Unterhaltsansprüchen einführen;","504",NA
"• Kinderarmut dauerhaft verhindern:","503",NA
"den bedarfsorientierten Kinderzuschlag und das Kindergeld sofort auf je 200 Euro erhöhen;","504",NA
"beide Leistungen zu einer bedarfsorientierten Kindergrundsicherung zusammenführen und ausbauen;","503",NA
"familienpolitische Leistungen für alle in Deutschland lebenden Kinder und Familien unabhängig von Staatsbürgerschaft und Aufenthaltsstatus auszahlen;","503",NA
"• finanzielle Situation von Alleinerziehenden erleichtern:","503",NA
"Unterhaltsvorschussleistungen nicht beim Wohngeld anrechnen;","504",NA
"die volle Anrechnung des Kindergeldes rückgängig machen","504",NA
"und die zeitlichen Beschränkungen bei der Bezugsberechtigung abschaffen;","504",NA
"• Menschen mit Pflege- und Assistenzbedarf unterstützen:","705",NA
"für eine wirkliche Pflegereform hin zu einer humanen und solidarischen Pflegeabsicherung, die eine hinwendungsbezogene und ganzheitliche Pflege sowie die gesellschaftliche Teilhabe der auf Pflege und Assistenz angewiesenen Menschen gewährleistet;","705",NA
"• Ehegattensplitting abschaffen:","503",NA
"individuelle Besteuerung einführen;","503",NA
"tatsächliche Betreuungs- und Pflegeleistungen sowie das Zusammenleben mit Kindern steuerlich fördern;","603",NA
"• alle Familienformen gleichstellen:","503",NA
"Adoptionsrecht für lesbische und schwule Paare einführen.","705",NA
"2.6. Mehr Einheit wagen",NA,NA
"„Ein Jugendlicher, der aus Schwerin seinem Ausbeutungsverhältnis bis nach Bayern hinterher reisen muss, kann sich schwerlich frei fühlen.“ Matthias Wedel","503",NA
"Weite Teile Ostdeutschlands und eine wachsende Zahl von Landkreisen und Städten im Westen leiden unter besonderen regionalen Problemen.","408",NA
"Massenhaft fehlen Arbeitsplätze, die Jüngeren wandern ab, Schulen schließen.","408",NA
"Als einzige Partei unterstützt DIE LINKE das Ziel, für gleichwertige Lebensverhältnisse in den Regionen zu sorgen.","503",NA
"Auch nach zwei Jahrzehnten „Aufbau Ost“ spüren die Menschen in den östlichen Bundesländern, dass grundlegende Probleme immer noch ungelöst sind.","705",NA
"Landkarten, auf denen die Verteilung von Arbeitslosigkeit, Einkommen, Investitionen, Steuerkraft oder anderen wirtschaftlichen und sozialen Faktoren auf Länder und Landkreise in Deutschland sichtbar gemacht wird, bilden immer noch deutlich erkennbar die frühere OstWest- Teilung ab.","408",NA
"Es fehlen dort rund zwei Millionen Arbeitsplätze.","408",NA
"Die Kluft zwischen den wenigen aufsteigenden und den vielen strukturschwachen Regionen vertieft sich.","408",NA
"Die Kommunen sind unterfinanziert.","301",NA
"Der Abstand zur Entwicklung Westdeutschlands ist seit über zehn Jahren nicht geringer geworden.","408",NA
"Die Gefahr der weiteren Abkopplung ist real.","408",NA
"Aus diesen Gründen sind die wichtigsten Instrumente der Regionalpolitik auf eine verlässliche Grundlage zu stellen.","408",NA
"Und deshalb gilt auch: Endlich muss im Verhältnis Ost/West gleicher Lohn für gleiche Arbeit in gleicher Arbeitszeit gelten.","503",NA
"Und gleiche Rente für gleiche Lebensleistung.","503",NA
"Zur Herstellung der inneren Einheit gehört nicht zuletzt ein respektvoller Umgang mit den unterschiedlichen Biografien im Osten und im Westen Deutschlands.","503",NA
"DIE LINKE setzt sich mit der Geschichte der DDR und der Bundesrepublik Deutschland kritisch auseinander.","502",NA
"Beides gehört zur deutschen Geschichtsschreibung.","502",NA
"Ostdeutschland braucht eine Zukunftsperspektive.","408",NA
"Der „Aufbau Ost“ als „Nachbau West“, wie ihn alle anderen Parteien immer noch auf ihre Fahne geschrieben haben, ist gescheitert.","305",NA
"Er scheiterte vor allem an der Selbstüberschätzung im Westen, nach dem Ende einer Epoche unverändert weitermachen zu können wie bisher.","408",NA
"Er scheiterte an der Überheblichkeit eines Teils der westdeutschen Eliten, wonach ohne genaues Hinschauen feststand, dass in Ostdeutschland nichts war und ist, was auch für den Westen interessant gewesen wäre – außer Grund und Boden.","305",NA
"Die ostdeutsche Wirtschaft hat dann eine Chance, wenn gezielt das getan wird, was weltweit notwendig ist:","408",NA
"auf erneuerbare Energien und Ressourceneffizienz setzen,","501",NA
"die entsprechenden Technologien und Produkte mit Macht vorantreiben.","410",NA
"Ostdeutschland kann in diesen global anstehenden sozio-ökonomischen Umbrüchen vorangehen.","408",NA
"Wenn der politische Wille da ist und wenn die Menschen vor Ort realistische Perspektiven gestalten können, kann Ostdeutschland zu einer sozial-ökologischen Modellregion werden.","411",NA
"DIE LINKE fordert für Ostdeutschland: • den Grundsatz „Gleiche Löhne und Gehälter bei gleicher Arbeitszeit und gleicher Arbeit“ verwirklichen;","503",NA
"einen bundeseinheitlichen gesetzlichen Mindestlohn einführen;","412",NA
"• Rentenungerechtigkeit beseitigen:","503",NA
"die Rentenwerte Ost an West anpassen","503",NA
"und die Hochwertung der Verdienste ostdeutscher Beschäftigter beibehalten, bis eine Angleichung bei Löhnen und Gehältern erfolgt ist;","503",NA
"die Überführungslücken und -ungerechtigkeiten beseitigen;","503",NA
"• Investitionszulage auf dem bis 2009 gültigen Niveau weiterführen;","402",NA
"• die Solidarpakt-Mittel bis 2019 sichern","408",NA
"und im Rahmen regionaler Leitbilder gezielt einsetzen;","408",NA
"• Regionalplanung demokratisieren:","202",NA
"die Rolle von Verbänden, Vereinen, anderen zivilgesellschaftlichen Akteuren, Bürgerinnen und Bürgern in der Regionalplanung stärken;","202",NA
"regionale Leitbilder entwickeln und gesellschaftlich verankern;","301",NA
"Modellregionen des sozial-ökologischen Umbaus gestalten;","301",NA
"• das öffentliche Bildungswesen erhalten, ausbauen und modernisieren und längeres gemeinsames Lernen organisieren;","506",NA
"• die „Ausstattungsvorsprünge“ Ostdeutschlands bei der frühkindlichen Betreuung, Bildung und Erziehung und der vielgegliederten kulturellen Landschaft erhalten,","503",NA
"zum Maßstab machen, auf den Westen übertragen und qualitativ ausbauen;","503",NA
"• den in Ostdeutschland besonders ausgeprägten Niedriglohnsektor energisch bekämpfen:","701",NA
"tarifliche Beschäftigungsverhältnisse im Rahmen öffentlicher Auftragsvergabe und Ausschreibungen fördern;","701",NA
"DIE LINKE fordert eine zukunftsfähige Regionalpolitik in Ost und West:","301",NA
"• die „Gemeinschaftsaufgabe regionale Wirtschaftsstruktur“ deutlich besser ausstatten und andere Ziele setzen:","301",NA
"weg von einseitiger Exportorientierung hin zur Stärkung regionaler Wirtschaftskreisläufe;","408",NA
"• in zukunftsträchtige Ressourcen und Technologien investieren und entsprechende Forschung und Entwicklung gezielt fördern;","411",NA
"• Netzwerke zwischen den zukunftsträchtigen Unternehmen, Hochschulen, Gewerkschaften und kleinen und mittleren Betrieben stärken;","411",NA
"• die Energieversorgung rekommunalisieren,","413",NA
"weitgehend auf erneuerbare Energien umstellen","501",NA
"und Landkreise und Kommunen fördern, die regionale Energieautonomie mit nichtfossilen Energieträgern verwirklichen wollen.","301",NA
"• flächendeckende ärztliche Versorgung in ländlichen Räumen unter Nutzung der Erfahrungen mit Polikliniken und Gemeindeschwesterstationen/ Sozialstationen gewährleisten.","503",NA
"2.7. Soziale Sicherheit: Solidarität statt Privatisierung",NA,NA
"„Es ist heilsam, daran erinnert zu werden, dass der Stärkste erlahmen und der Klügste irren kann.“ Mahatma Gandhi","503",NA
"SPD und Grüne und später CDU/CSU und SPD haben große Löcher in das soziale Netz gerissen.","305",NA
"Viele Menschen fürchten Armut im Alter und den sozialen Absturz und sorgen sich, Gesundheits- und Pflegeleistungen nicht bezahlen zu können.","503",NA
"Mit Hartz IV wurden Armut und Ausgrenzung zum Gesetz.","503",NA
"Das ist offensichtlich politisches Kalkül:","305",NA
"Die millionenfache Angst vor Hartz IV erhöht die Möglichkeiten für Unternehmen, die Löhne zu senken.","701",NA
"Gegen Privatisierung und Armenfürsorge setzen wir auf starke öffentliche Solidarsysteme und deren verlässliche und gerechte Finanzierung.","503",NA
"Alle Berufsgruppen sind einzubeziehen.","503",NA
"Die Ausweitung der Systeme sozialer Sicherung bezieht schutzbedürftige Gruppen in das soziale Netz ebenso ein, wie sie die bisherige Privilegierung Wohlhabender beendet.","503",NA
"Gute soziale Sicherung ist möglich und bezahlbar, wenn man den richtigen Weg wählt.","503",NA
"Das gilt für die Rente ebenso wie für die Unterstützung bei Erwerbslosigkeit und für bezahlbaren Wohnraum.","504",NA
"Dies gilt im Gesundheits- und Pflegebereich, in dem auch in einer alternden Gesellschaft alle medizinisch notwendigen Leistungen und eine humane Pflege gewährleistet werden müssen.","504",NA
"Durch unsere Reformvorschläge wollen wir Sicherheit für die Lebensplanung ermöglichen,","503",NA
"den Lebensstandard verbessern","503",NA
"und zu einem nachhaltigen Abbau von Armut und sozialer Ausgrenzung beitragen.","503",NA
"Gute Arbeit und eine gerechte Finanzierung sind die Voraussetzungen für einen guten Sozialstaat.","503",NA
"Wer gute Arbeit hat, kann ausreichende Ansprüche auf soziale Sicherungsleistungen aufbauen.","701",NA
"Wenn gute Arbeit und Löhne wachsen und nicht Minijobs, Ein-Euro- Jobs und prekäre Arbeit, haben die Sozialkassen mehr Geld zur Verfügung.","701",NA
"Wenn Arbeitgeber paritätisch und Besserverdienende ohne Beitragsbemessungsgrenze an der Finanzierung der sozialen Sicherung beteiligt sind, können gute Leistungen und sozialer Ausgleich bezahlt werden.","503",NA
"Dem Sozialstaat drohen angesichts der Wirtschaftskrise Einnahmeausfälle und zusätzliche Ausgaben in Milliardenhöhe.","503",NA
"Viele Menschen befürchten, dass Union, SPD, Grüne und FDP ihnen nicht die Wahrheit sagen und nach der Wahl bei allen sozialen Leistungen kürzen.","305",NA
"DIE LINKE garantiert: Mit uns wird es nach der Wahl keinerlei Kürzungen der Sozialleistungen und keine Belastung von Sozialversicherten geben.","504",NA
"Wir fordern alle anderen Parteien auf, mit uns in einem überparteilichen Pakt eine Sozialstaatsgarantie durchzusetzen.","305",NA
"Gute Rente",NA,NA
"Anhaltende Massenerwerbslosigkeit, die Ausweitung prekärer Arbeit und sinkende Löhne führen bei immer mehr Erwerbstätigen zu wachsenden Lücken in ihrer Erwerbsbiografie und damit zu fehlenden Beitragszeiten in der Rentenversicherung.","504",NA
"Hinzu kommen niedrigere Beiträge aufgrund niedrigerer Löhne.","504",NA
"Die sogenannten Rentenreformen, erst von Union und FDP, dann von SPD und Grünen, senkten zudem das Niveau der gesetzlichen Rente erheblich.","305",NA
"Die Versicherten sollen diese Kürzungen ohne Beiträge der Unternehmen durch mehr private Vorsorge („Riestern“) ausgleichen.","503",NA
"Doch wer erwerbslos ist oder wenig verdient, hat nicht einmal dazu eine wirkliche Chance.","503",NA
"Die von der SPD/CDU beschlossene Rente erst ab 67 Jahre ist nicht nur eine Rentenkürzung um zwei Jahre, sondern sie wird für die meisten eine weitere Rentenkürzung nach sich ziehen, da nur Wenige bis zu diesem Renteneintritt arbeiten können und dann Abschläge auf ihre Rente hinnehmen müssen.","305",NA
"So potenziert sich das Risiko von Altersarmut.","504",NA
"Die Rentenreformen der vergangenen Jahre haben zu einer Teilprivatisierung der Alterssicherung geführt, die vor allem Versicherungskonzernen und Unternehmen nützt.","503",NA
"Für die Versicherten steigen die finanziellen Belastungen und Risiken.","503",NA
"Im Gegensatz zur gesetzlichen Rentenversicherung sind die privat angelegten Gelder zur Alterssicherung auch vor einer Finanzkrise nicht gesichert.","503",NA
"Das Ziel der Lebensstandardsicherung für die Rentnerinnen und Rentner wurde ausdrücklich aufgegeben.","504",NA
"DIE LINKE fordert einen grundlegenden Kurswechsel in der Rentenpolitik:","504",NA
"• das öffentliche Solidarsystem der gesetzlichen Rente stärken:","504",NA
"den Lebensstandard im Alter sichern","504",NA
"und langjährigen Beitragszahlerinnen und -zahlern eine Rente deutlich oberhalb des Grundsicherungsniveaus bieten;","504",NA
"sämtliche Kürzungsfaktoren aus der Rentenformel streichen, damit die Rente wieder der Lohnentwicklung folgt;","504",NA
"• die gesetzliche Rentenversicherung zu einer solidarischen Erwerbstätigenversicherung umbauen:","503",NA
"Selbstständige, Beamtinnen und Beamte, Politikerinnen und Politiker einbeziehen;","503",NA
"die Beitragsbemessungsgrenze aufheben,","503",NA
"die damit verbundene Rentenerhöhung abflachen","503",NA
"und den Spielraum für eine solidarische Umverteilung vergrößern;","503",NA
"auf dieser Basis die staatliche Unterstützung der privaten Vorsorge einstellen, die erworbenen Ansprüche und die staatlichen Fördermittel überführen;","504",NA
"• Solidarausgleich in der gesetzlichen Rente stärken:","503",NA
"Zeiten von Erwerbslosigkeit, Kinderbetreuung – auch vor 1992 – Pflege und niedrigen Löhnen aufwerten, um Altersarmut zu verhindern;","503",NA
"eine eigenständige Alterssicherung für Frauen unterstützen;","706",NA
"• Renteneintrittsalter senken:","706",NA
"die Rente erst ab 67 wieder abschaffen","504",NA
"und flexible Ausstiegsmöglichkeiten ohne Abschläge vor dem 65. Lebensjahr schaffen;","706",NA
"die Förderung der Alters-Teilzeit durch die Bundesagentur für Arbeit fortsetzen","503",NA
"und einen erleichterten und abschlagsfreien Zugang zu Erwerbsminderungsrenten eröffnen;","503",NA
"Berufsunfähigkeitsrente wieder einführen;","504",NA
"• Armut im Alter verhindern:","503",NA
"kein Mensch darf im Rentenalter weniger als 800 Euro im Monat zum Leben haben;","504",NA
"• die Rentenungerechtigkeit zwischen Ost und West beseitigen.","503",NA
"Gesundheit und Solidarische Bürgerinnen- und Bürgerversicherung",NA,NA
"Gesundheit ist keine Ware.","504",NA
"Eine vorrangig an den Interessen der Pharmaindustrie ausgerichtete Gesundheitspolitik verhinderte eine ganzheitliche Gesundheitsversorgung für alle, unabhängig von Einkommen, Bildung und sozialem Status.","503",NA
"Gesundheit ist ein individuelles Grundrecht","503",NA
"und muss für alle in einem System der öffentlichen Daseinsvorsorge erreichbar sein.","503",NA
"Die Umstrukturierungen im Gesundheitssystem zielten seit den 1990er Jahren darauf ab, es vermehrt privaten Anbietern und den Kapitalmärkten zu öffnen,","504",NA
"an den Wettbewerbsinteressen der Wirtschaft auszurichten","504",NA
"und Umverteilung zu Lasten der gesetzlich Krankenversicherten zu betreiben.","503",NA
"Dieser Weg wird auch mit dem Gesundheitsfonds beschritten.","503",NA
"Auch hier gilt wieder: Die Versicherten werden zusätzlich belastet, die Unternehmen entlastet.","503",NA
"Der finanzielle Druck auf Ärztinnen und Ärzte und Krankenhäuser bleibt bestehen,","504",NA
"und damit die Unsicherheit bei den Patientinnen und Patienten, ob sie die medizinisch notwendige Versorgung erhalten.","504",NA
"Seelische und soziale Probleme werden als Bedingungen für Erkrankung in diesem System zu wenig berücksichtigt.","705",NA
"Wir haben das Ziel, die Gesetzliche Krankenversicherung (GKV) und die Gesetzliche Pflegeversicherung zu einer solidarischen Bürgerinnen- und Bürgerversicherung zu entwickeln und auf einer neuen Basis auszubauen.","504",NA
"Es geht darum, die Finanzierung sowie den versicherten Personenkreis und damit die Einnahmebasis auszuweiten.","503",NA
"So wird gesamtgesellschaftliche Solidarität auf einer stabilen Finanzierungsbasis erreicht.","503",NA
"DIE LINKE fordert: • die gesetzliche Krankenversicherung und Pflegeversicherung so gestalten, dass alle Berufsgruppen und Einkommensarten in die Finanzierung einbezogen werden;","503",NA
"die Beitragsbemessungs- und Versicherungspflichtgrenze aufheben","503",NA
"und den Sonderbeitrag für Arbeitnehmerinnen und Arbeitnehmer, Rentnerinnen und Rentner wieder abschaffen;","503",NA
"die finanziellen Anreize im Gesundheitswesen so ändern, dass Gesunderhaltung und Heilung lohnender sind als Umsatzsteigerung durch möglichst hohe „Fallzahlen“;","503",NA
"• den Leistungskatalog der Gesetzlichen Krankenversicherung wieder am medizinischen Bedarf ausrichten:","504",NA
"unbeschränkter Zugang für alle,","503",NA
"Abschaffung aller Zuzahlungen, einschließlich der Praxisgebühr;","504",NA
"Anspruch auf Brillen und Zahnersatz wieder einführen;","504",NA
"• Patienteninteressen in den Mittelpunkt stellen:","503",NA
"Effektivität und Qualität nicht der Wirtschaftlichkeit unterordnen,","503",NA
"Medikamente durch die Einführung einer Positivliste mit festen Preisen bezahlbar machen,","403",NA
"die Mehrwertsteuer für Arzneimittel auf den ermäßigten Satz von sieben Prozent senken;","503",NA
"die Rechte von Patienten und Pflegebedürftigen ausbauen und stärken;","503",NA
"die Forschung am medizinischen Bedarf orientieren;","411",NA
"• die elektronische Gesundheitskarte nicht einführen, das Recht auf informationelle Selbstbestimmung schützen:","201",NA
"mit einem Verzicht den Zugriff von Gesundheitsdienstleistern, Pharmafirmen und vor allem Arbeitgebern auf eine elektronische Krankenakte langfristig ausschließen,","201",NA
"den kranken Menschen statt den gläsernen Patienten in den Mittelpunkt solidarischer Gesundheitspolitik stellen;","503",NA
"• die bedarfsgerechte, wohnortnahe Versorgung für alle sicherstellen:","503",NA
"die Privatisierung von Krankenhäusern und medizinischen Versorgungszentren stoppen beziehungsweise rückgängig machen;","413",NA
"für alle freigemeinnützigen Unternehmen, denen öffentliche Dienstleistungen übertragen werden, die gleichen Tarife wie für Beschäftigte im Öffentlichen Dienst zur Voraussetzung machen;","503",NA
"die staatliche Krankenhausplanung und -finanzierung erhalten;","504",NA
"dem Mangel an Ärztinnen und Ärzten und Pflegefachkräften in ambulanten und stationären Einrichtungen insbesondere in ländlichen Regionen durch planmäßige Nachwuchsförderung, gute Bezahlung sowie eine enge Vernetzung ambulanter und stationärer Einrichtungen (Polikliniken), durch Schaffung von Gemeindeschwesterstationen beziehungsweise kommunalen Sozialstationen und durch gezielte Förderung unterversorgter Gebiete entgegensteuern;","503",NA
"• Gesundheitsförderung konsequent betreiben:","503",NA
"Gesundheitsförderung schon bei der Schwangerenbetreuung beginnen und im Kinder- und Jugendalter unter Einbeziehung der Bildungseinrichtungen fortführen;","504",NA
"ein Präventionsgesetz einführen, um das Auftreten von Krankheiten möglichst zu verhindern beziehungsweise sie frühzeitig zu erkennen und zu behandeln;","504",NA
"kommunale Gesundheitsdienste ausbauen;","504",NA
"• Pflegenotstand beseitigen:","503",NA
"die Beschäftigten im Gesundheits- und Pflegesystem besser qualifizieren und tariflich bezahlen,","701",NA
"die Pflegesätze den Bedürfnissen der Pflegebedürftigen anpassen,","504",NA
"die stationäre Versorgung von Heimbewohnerinnen und Heimbewohnern verbessern;","705",NA
"einheitliche Personalschlüssel entwickeln, die ganzheitliche Pflege ermöglichen,","503",NA
