"text","cmp_code","eu_code"
"Deshalb wollen wir den Betriebsausgabenabzug von Managergehältern auf 500.000 Euro jährlich pro Kopf begrenzen.","403",NA
"Dort, wo die öffentliche Hand direkten Einfluss auf die Gestaltung der Managergehälter hat, soll sie diesen geltend machen, um eine maßvolle Entlohnung durchzusetzen.","403",NA
"Der direkte Wechsel vom Vorstand in den Aufsichtsrat soll künftig unmöglich sein,","403",NA
"die Zahl der Aufsichtsratsmandate gesetzlich auf maximal fünf pro Person beschränkt werden.","403",NA
"Wir treten für eine 50-prozentige Quote für Frauen in Aufsichtsräten ein, denn es ist längst erwiesen, dass heterogen zusammengesetzte Gremien effektiver arbeiten und wirksamer bei ihren Kontrollaufgaben sind.","503",NA
"Wir wollen zudem die zivilrechtliche Haftung der obersten Managerinnen und Manager verschärfen und gesetzlich festlegen.","403",NA
"Klare Kriterien für die Rettung von Unternehmen",NA,NA
"Wir stehen für eine solidarische Antwort auf die Weltwirtschaftskrise.","606",NA
"Diejenigen, deren Arbeitsplätze heute bedroht sind, haben die Krise nicht verschuldet.","701",NA
"Sie zahlen für die Fehler anderer und erwarten zu Recht Unterstützung.","701",NA
"Dabei darf der Staat seine Ressourcen jedoch nicht zur Sicherung des Status quo verschleudern.","408",NA
"Wenn der Staat sich bei der Rettung von Arbeitsplätzen engagiert, muss er – wie jeder andere Investor auch – verantwortungsvoll und langfristig orientiert handeln.","404",NA
"Es braucht deshalb klare Kriterien, wann und wie der Staat eingreifen soll.","303",NA
"Überholte und in Zukunft nicht lebensfähige wirtschaftliche Strukturen aufrechtzuerhalten, ist nicht staatliche Aufgabe.","408",NA
"Daher muss die Produktpalette eines Unternehmens, das Staatshilfe in Anspruch nimmt, zukunftsfähig sein beziehungsweise auf zukunftsfähige Produkte umgestellt werden.","411",NA
"Wir GRÜNE wollen zudem, dass die Steuerzahlerinnen und Steuerzahler einen Gegenwert für die Übernahme wirtschaftlicher Risiken erhalten und an künftigen Wertsteigerungen teilhaben können.","408",NA
"Deswegen geben wir staatlichen Beteiligungen den Vorzug gegenüber Krediten oder Bürgschaften ohne Einfluss.","413",NA
"Denn wer Geld gibt, hat auch die Verantwortung dafür, was mit diesem Geld geschieht:","413",NA
"Es muss sichergestellt sein, dass die staatlichen Gelder nicht für überhöhte Managementgehälter, Verschwendung in den Chefetagen, Abflüsse an ausländische Töchter oder Steuerflucht missbraucht werden.","408",NA
"Wir streben jedoch keinen dauerhaften staatlichen Besitz an.","401",NA
"Für die Beschäftigungssicherung kann die Insolvenz ein Weg sein.","408",NA
"Wir unterstützen Konzepte der Hilfe zur Selbsthilfe.","701",NA
"Wir wollen deshalb fördern, dass die Beteiligung der Arbeitnehmerinnen und Arbeitnehmer, wenn von ihnen gewünscht, im Zentrum der Unternehmensrettung steht.","701",NA
"Für uns gilt außerdem: Maximale Transparenz bei Unternehmensrettungen.","303",NA
"Die Kriterien für die Entscheidungsfindung sind heute zumeist undurchsichtig, die Konditionen müssen aber offengelegt werden.","303",NA
"Parteispenden von Unternehmen, die in irgendeiner Form staatliche Hilfe erhalten, wollen wir verbieten.","304",NA
"Nicht zuletzt sehen wir jetzt die Chance, in den staatlich unterstützten Unternehmen soziale und ökologische Zielsetzungen stärker zu verankern.","403",NA
"Die Krise muss für einen Richtungswechsel etwa bei den Themen Energieeffizienz, Energieeinsparung und Erneuerbare Energien, bei Materialeffizienz und Kreislaufwirtschaft oder bei integrierten Mobilitätskonzepten genutzt werden.","501",NA
"Die Finanzmärkte ergrünen lassen",NA,NA
"Wir wollen die Finanzmärkte nicht nur stabil und gerecht gestalten, sie müssen auch ökologischer werden.","501",NA
"Die weltweiten Finanzmärkte haben das Potenzial, bei entsprechender Nachfrage nach klimafreundlichen Investitionen durch Investoren und Kunden zu einem zentralen Hebel für mehr Klimaschutz zu werden.","501",NA
"Ziel grüner Finanzpolitik ist es, mehr privates Kapital in ökologisch-soziales Investment umzulenken.","501",NA
"Wir wollen deshalb, dass die Vertriebsvorschriften für alle Finanzdienstleistungsprodukte so geändert werden, dass im Beratungsgespräch auf die ökologische Dimension der Kapitalanlage hingewiesen werden muss.","403",NA
"Zudem braucht es Mindestkriterien, was als »Nachhaltige Geldanlage« bezeichnet werden darf.","403",NA
"Wir fordern in diesem Zusammenhang auch eine Änderung des Gemeinnützigkeitsrechts:","403",NA
"Gemeinnützige Stiftungen sollen darüber berichten müssen, wie ökologische und soziale Belange bei der Anlage ihres Finanzvermögens berücksichtigt werden.","403",NA
"Staat, Kommunen sowie die öffentlichen-rechtlichen Banken müssen bei Finanzanlagen eine Vorreiterrolle in Sachen Nachhaltigkeit einnehmen.","416",NA
"Den Bankensektor stabilisieren und neu aufstellen",NA,NA
"Es ist richtig, jetzt in der Krise Banken vor der Insolvenz zu retten und damit einen fatalen Domino-Effekt in der Bankenwelt zu verhindern.","414",NA
"Doch empörend ist, wie das geschieht.","305",NA
"Völlig intransparent werden Milliarden vergeben.","303",NA
"Während bei jeder und jedem bedürftigen Arbeitslosen im Detail geprüft wird, wieviel sie oder er bekommen darf, ist die große Koalition bei Banken und ihren Aktionärinnen und Aktionären großzügig.","503",NA
"Wenn der Staat die Risiken übernimmt, dann muss er auch Kontrollrechte haben und an künftigen Wertsteigerungen beteiligt sein.","412",NA
"Deswegen setzen wir zur Krisenbewältigung auf vorübergehende (Teil-) Verstaatlichung.","413",NA
"Wir GRÜNE wollen maximale Transparenz, wie es zu den katastrophalen Zuständen bei den Banken kommen konnte,","403",NA
"und maximale Transparenz bei den Rettungsaktionen.","303",NA
"Die Aufarbeitung dieser Krise muss auch ausführlich im parlamentarischen Raum stattfinden.","202",NA
"Zudem wollen wir durch regelmäßige öffentliche Berichtspflichten sicherstellen, dass die Banken die staatlichen Gelder auch nutzen, um die Kreditversorgung an kleine und mittelständische Unternehmen aufrechtzuerhalten.","403",NA
"Wir GRÜNE halten am dreigliedrigen Bankensystem aus genossenschaftlichen, öffentlichen und privaten Banken fest.","403",NA
"Viele Landesbanken haben, obwohl sie dafür nicht da sind, am großen Spekulationsrad auf den globalen Finanzmärkten mit gedreht.","403",NA
"Verantwortlich für diese Fehlentwicklung, für Vetternwirtschaft und Kontrolllücken sind die Landesregierungen.","304",NA
"Noch heute sperren sich die CDU-Ministerpräsidenten gegen eine sinnvolle Konsolidierung der Landesbanken und bürden so ihren Bürgerinnen und Bürgern Milliardenlasten auf.","305",NA
"Diesem Spuk wollen wir durch eine Neuordnung des öffentlichen Bankensektors ein Ende machen, der die Sparkassen stärkt und eine klare Ausrichtung des gesamten Sektors am Gemeinwohl sichert.","303",NA
"Hierfür wollen wir unter anderem die Anzahl der Landesbanken reduzieren.","303",NA
"Neue Kultur der Selbstständigkeit",NA,NA
"Wir GRÜNE wollen dafür sorgen, dass ExistenzgründerInnen, TüftlerInnen und der Mittelstand exzellente Bedingungen vorfinden, indem wir Gründungshemmnisse abbauen und das gesellschaftliche Innovationsklima fördern.","402",NA
"Ob Kinderbackschule oder Übersetzungsservice von Amtsdeutsch in Umgangssprache, ob Online-Müslimixer, Software-Schmiede oder Windanlagenbauer: Wir brauchen mehr Daniel Düsentriebs, die mit guten Ideen den Schritt in die Selbstständigkeit wagen.","401",NA
"Eine Gründerin mit einer verrückt anmutenden Geschäftsidee, von der sie aber überzeugt ist, soll ebenso Unterstützung finden wie ein gescheiterter Unternehmer, der eine zweite Chance braucht.","402",NA
"Wir wollen das Patentrecht so weiterentwickeln, dass es die Kultur der Selbstständigkeit fördert und nicht hemmt.","402",NA
"Patente müssen auf wirklich neue Produkte und Ideen beschränkt werden.","402",NA
"Sie dürfen nicht als Waffe gegen Neugründer missbraucht werden.","402",NA
"Deshalb wollen wir auch auf europäischer Ebene eine Reform des Europäischen Patentwesens","108",NA
"und seine Kontrolle durch das Europäische Parlament.","108",NA
"Wir wollen eine Gesellschaft, in der Selbstständigkeit eine selbstverständliche Option im Berufsleben ist.","401",NA
"Dazu bedarf es eines besseren Zugangs zu Wagniskapital und eine bessere Versorgung mit Mikrokrediten.","402",NA
"Existenzgründungen sind für uns kein bürokratischer Akt, sondern kreativer Aufbruch, der Innovationen und Arbeitsplätze ermöglicht und persönliche Freiheit verwirklicht.","401",NA
"Wir brauchen deshalb mehr und bessere Beratungsangebote für Gründerinnen und Gründer – gerade für Erwerbslose, Migrantinnen und Migranten und Menschen mit Behinderungen –","705",NA
"und mehr Unterstützung und finanzielle Ausstattung für Gründungen, vor allem für solche, die aus der Arbeitslosigkeit heraus erfolgen.","402",NA
"Wir rücken mittelständische und kleine Unternehmen und das Handwerk in den Fokus unserer Wirtschaftspolitik.","403",NA
"Gerade diese Unternehmen erreichen ihre Wertschöpfung häufig nachhaltig.","403",NA
"Das wollen wir weiter fördern.","403",NA
"Mittelständische Unternehmen sind gerade auch für die Ausbildung junger Menschen von hoher Bedeutung und damit für die Zukunft unserer Volkswirtschaft.","403",NA
"Entbürokratisierung","303",NA
"und Lotsendienste sind das beste Programm, um kleinen und mittelständischen Betrieben zu helfen.","403",NA
"Dafür setzen wir uns ein.","403",NA
"Bei den Kammern besteht hoher Reformbedarf.","303",NA
"Darum gehört hierzu auch die Überprüfung der Zwangsmitgliedschaft in den Kammern","303",NA
"und die stärkere Öffnung ihrer Gremien für Menschen mit Migrationshintergrund.","705",NA
"Solidarische Ökonomie und kreative Wirtschaft",NA,NA
"Zunehmend mehr Unternehmen richten ihr Handeln an den Leitlinien sozialer, ökologischer und ökonomischer Nachhaltigkeit aus.","416",NA
"Hier eröffnen sich für die Wirtschaft neue Perspektiven.","416",NA
"Soziale Unternehmen, Bürgersolar- und -windanlagen, genossenschaftliche Initiativen, alternative Tausch-, Regionalgeld- oder Handelsnetze und bürgerschaftliches Engagement gewinnen stetig an Bedeutung.","408",NA
"Wir wollen die Verbindung gesellschaftlicher Anliegen mit unternehmerischem Handeln unterstützen, wie die Open-Source- und Freie-Software-Bewegung.","408",NA
"In der Grünen Marktwirtschaft wollen wir die Solidarische Ökonomie, in der sich die Freiheit selbstbestimmten Handelns und Demokratie mit sozialer Gerechtigkeit verbindet, gezielt fördern und weiter entwickeln.","503",NA
"Dazu gehört eine institutionelle Verankerung der Förderung der Solidarischen Ökonomie im Arbeits- und Sozialministerium.","303",NA
"Wir wollen die genossenschaftliche Rechtsform entbürokratisieren, einen sicheren rechtlichen Rahmen für Regionalgeldinitiativen.","303",NA
"Die Diskriminierung von Gemeinschaftsunternehmen bei Gründungs- und Förderprogrammen muss beendet werden.","403",NA
"Dafür wollen wir ein Programm auf den Weg bringen, das bürokratische Hemmnisse beseitigt, Anschubfinanzierung leistet, einen sicheren rechtlichen Rahmen für Regionalgeldinitiativen schafft und die Diskriminierung von Genossenschaften bei den Programmen der Bundesanstalt für Arbeit beendet.","402",NA
"Gerade in der Wirtschaftskrise ist die Übernahme eines vor der Insolvenz stehenden Unternehmens durch die Mitarbeiterinnen und Mitarbeiter in manchen Fällen ein geeignetes Instrument zur Sicherung von Arbeitsplätzen auf der Basis nachhaltigen Wirtschaftens.","408",NA
"Kreative und künstlerische Arbeit findet längst nicht mehr außerhalb, sondern inmitten ökonomischer Strukturen statt.","502",NA
"Die Kultur- und Kreativwirtschaft ist ein bedeutender Wirtschaftsfaktor.","502",NA
"Hier entstehen Arbeitsplätze und Wertschöpfung.","502",NA
"Mit ihren kreativen Erzeugnissen, Produkten und Projekten leistet die Kulturwirtschaft einen unverzichtbaren Beitrag zur gesellschaftlichen Innovation.","502",NA
"Die Rahmenbedingungen vor allem für die hier vorherrschenden Kleinst- und Kleinunternehmen wollen wir verbessern, die Vergabe von Kleinstkrediten und den Zugang zu Darlehen erleichtern","403",NA
"und Künstlerinnen und Künstlern eine bessere soziale Absicherung ermöglichen.","502",NA
"Der Staat als Nachfrager und Eigentümer",NA,NA
"300 Milliarden Euro geben Bund, Länder und Gemeinden jährlich für öffentliche Aufträge aus.","416",NA
"Das sind 13 Prozent des Bruttoinlandprodukts.","416",NA
"Als bedeutender Auftraggeber kann der Staat enormen Einfluss auf eine nachhaltige Entwicklung unserer Wirtschaft nehmen, wenn er die Vergabe öffentlicher Aufträge klug nutzt.","416",NA
"Etwa dann, wenn Gemeinden ihre Aufträge nicht nur an die Anbieterin oder den Anbieter mit dem niedrigsten Preis vergeben, sondern auch die Fragen, ob ein Unternehmen ökologisch produziert, nach Tarif bezahlt, Menschen mit Behinderung beschäftigt, junge Leute ausbildet oder Gleichstellung im Betrieb praktiziert, ein Vergabekriterium sind.","403",NA
"Das billigste Angebot ist nicht immer das wirtschaftlichste.","303",NA
"Und oft genug zahlt dann das Gemeinwesen drauf.","303",NA
"Wir wollen, dass die sozialen und die Nachhaltigkeitskriterien im Vergaberecht rechtssicher und handhabbar ausgestaltet werden.","403",NA
"Kleine und mittlere Unternehmen sollen nicht länger benachteiligt werden.","403",NA
"Außerdem wollen wir den Trend zu immer größeren Ausschreibungen umdrehen und gerade durch die Aufteilung in viele kleine Ausschreibungen das örtliche Handwerk und Kleinbetriebe stärken.","403",NA
"In manchen Bereichen muss der Staat wieder als Eigentümer wirtschaftlicher Strukturen in Erscheinung treten.","413",NA
"Die Privatisierungseuphorie der neunziger Jahre ist weit über das Ziel hinausgeschossen.","413",NA
"Natürliche Monopole im Bereich der Netzinfrastrukturen müssen zumindest im Teilbesitz der Allgemeinheit bleiben oder – etwa im Bereich der Stromnetze – überführt werden.","413",NA
"Der Staat muss in den Unternehmen, an denen er beteiligt ist, seine Kontrollrechte besser wahrnehmen.","412",NA
"Als Aktionär muss er sich auch bei Problemen wie Überwachungsskandalen, unausgereiften Rationalisierungskonzepten oder Fehlinvestitionen verantwortungsbewusst verhalten.","412",NA
"Es reicht nicht, an die Unternehmen zu appellieren.","412",NA
"Als Anteilseigner hat die öffentliche Hand wie jede Investorin oder jeder Investor weitere Möglichkeiten, bewusst Einfluss zu nehmen und Kontrolle auszuüben.","413",NA
"Wir wollen eine Strategie für den Umgang mit Beteiligungen entwickeln","303",NA
"und Aufsichtsräte sowie Teilnehmerinnen und Teilnehmer von Hauptversammlungen mit Schulungen auf ihre Aufgaben vorbereiten.","303",NA
"Gleichberechtigung durchsetzen, Vielfalt fördern",NA,NA
"Frauen haben vielfach die besseren Bildungsabschlüsse und bekommen doch die schlechteren Jobs.","503",NA
"Sie fragen sich zu Recht, wieso ihr Kollege mit gleicher Qualifikation mehr verdient.","503",NA
"Oder ob der Staat ihnen eine gute Ausbildung ermöglicht hat, damit sie mangels Betreuungsmöglichkeiten mit Kindern zuhause bleiben müssen.","503",NA
"Dieses Gleichstellungsdefizit ist nicht nur ungerecht und schränkt das Selbstbestimmungsrecht ein, sondern schadet der Wirtschaft enorm.","503",NA
"Die gleichberechtigte Teilhabe von Frauen am Erwerbsleben ist eine wichtige Voraussetzung für mehr Dynamik am Arbeitsmarkt, Beschäftigung und Innovationen.","503",NA
"Wir brauchen eine andere Unternehmenskultur, die Führungspositionen für Frauen zur Chefsache macht","706",NA
"und die Vereinbarkeit von Familie und Beruf für Männer und Frauen zum Ziel hat.","503",NA
"Da Frauen in deutschen Chefetagen noch immer exotische Ausnahmen sind, streben wir eine verbindliche Quote von 50 Prozent Frauenanteil in Aufsichtsräten an.","706",NA
"Wir bleiben bei unseren Forderungen nach einem Gleichstellungsgesetz für den privaten Sektor.","503",NA
"Und wir setzen uns weiterhin dafür ein, den gesellschaftlichen Skandal zu beenden, dass Frauen für gleichwertige Arbeit schlechter bezahlt werden.","503",NA
"Vielfalt in der Belegschaft ist ein positiver Faktor.","503",NA
"Wir wollen eine Unternehmenskultur fördern, die frei von Vorurteilen ist und »Diversity Management« fördert.","503",NA
"Wenn Beschäftigte Diskriminierungen befürchten, dann verlieren sie Ihre Motivation.","503",NA
"Viele Unternehmen und öffentliche Institutionen machen längst die Erfahrung, dass eine bunte Belegschaft produktiv ist.","503",NA
"Menschen mit unterschiedlichen kulturellen Erfahrungen, Junge und Alte, Homosexuelle und Heterosexuelle, Menschen mit und ohne Behinderung, Frauen und Männer tragen gemeinsam zum Erfolg bei.","705",NA
"Wir wissen: Technik, Toleranz und Talente sind ein ökonomisches Erfolgsrezept für Regionen und Kommunen.","408",NA
"Vermeintlich weiche Standortfaktoren werden im globalen Wettbewerb des 21. Jahrhunderts zur Grundlage von Unternehmensentscheidungen und müssen darum zentrales Thema regionaler Wirtschaftsförderung werden.","408",NA
"Die Zukunft finanzieren",NA,NA
"Um unsere Investitionen in Bildung, soziale Gerechtigkeit und ein nachhaltiges Umsteuern der Wirtschaft zu finanzieren, brauchen wir einen grundsätzlichen Umbau des Staatshaushalts.","303",NA
"Wir wollen das Steuersystem vereinfachen, zusätzliche Einnahmequellen erschließen und durch das Streichen unsinniger Staatsausgaben und konsequenten Subventionsabbau Ausgaben reduzieren.","303",NA
"Viele Menschen bewegt die Frage, wie wir die finanziellen Belastungen aus der Finanz- und Konjunkturkrise bewältigen","303",NA
"und wer eigentlich am Ende die Rechnung zahlt für die enormen Schulden, die uns und den nachfolgenden Generationen die Handlungsspielräume nimmt.","414",NA
"Die notwendigen politischen Antworten auf die Wirtschaftskrise bedeuten eine große finanzielle Belastung für die öffentlichen Haushalte.","414",NA
"Ein Neuer Gesellschaftsvertrag verlangt, dass diese Kosten nicht allein den kommenden Generationen aufgebürdet werden.","706",NA
"Ebenso wäre es falsch, diese Kosten durch allgemeine Steuererhöhungen gegenzufinanzieren.","503",NA
"Stattdessen sollten vor allem jene einen Beitrag leisten, die in den Zeiten vor der Krise vom Finanzmarktkapitalismus profitiert und große Vermögen aufgebaut haben.","503",NA
"Heute besitzen fünf Prozent der Bevölkerung 47 Prozent des Vermögens.","503",NA
"Wir halten es für richtig, zur Bewältigung dieser historischen Krise starke Schultern auch stärker in die Verantwortung zu nehmen.","503",NA
"Deshalb schlagen wir GRÜNE vor, eine zeitlich befristete, einmalige Vermögensabgabe nach Artikel 106 des Grundgesetzes einzuführen, mit der zweckgebunden die Kosten zur Bewältigung der Krise getilgt werden sollen.","503",NA
"Diese steht allein dem Bund zu und wurde eigens zur Finanzierung außergewöhnlicher Belastungen ins Grundgesetz aufgenommen.","303",NA
"Wir GRÜNE forderten eine solche zuletzt zur Finanzierung der Kosten der Wiedervereinigung.","303",NA
"Auch diejenigen, deren Einkommen und Vermögen in den vergangenen Jahren überdurchschnittlich gewachsen sind, sollen aus unserer Sicht einen größeren Beitrag zum Gemeinwohl leisten.","503",NA
"Darum wollen wir den Spitzensteuersatz der Einkommenssteuer anheben","503",NA
"und das Erbschaftssteueraufkommen deutlich erhöhen.","503",NA
"Die Erbschaftssteuer ist für uns eine Gerechtigkeitssteuer.","503",NA
"Erbschaft- und Schenkungssteuer wollen wir grundlegend neu und modern regeln.","303",NA
"Unser Ziel ist es, große Erbschaften stärker als bisher zur Finanzierung öffentlicher Aufgaben heranzuziehen.","303",NA
"Größere Vermögen sollen künftig verstärkt zum Erbschaftssteueraufkommen beitragen,","503",NA
"kleine Vermögen werden durch Freibeträge verschont.","503",NA
"Für Betriebsvermögen wollen wir einen deutlich höheren Freibetrag, damit kleine und mittlere Betrieb verschont werden.","403",NA
"Die eingetragenen Lebenspartnerschaften wollen wir im Steuerrecht der Ehe gleichstellen.","604",NA
"Wir wollen nur noch eine Steuerklasse mit einem Tarif und die persönlichen Freibeträge entsprechend anpassen.","303",NA
"Das Steuermehraufkommen sollen die Länder für mehr Bildung und den Ausbau der Kinderbetreuung einsetzen.","506",NA
"Unser Ziel ist darüber hinaus eine sozial gerechte Reform der Einkommenssteuer.","503",NA
"Wir wollen den Spitzensteuersatz auf 45 Prozent anheben.","503",NA
"Dieser Spitzensteuersatz soll (durch eine lineare Verlängerung des Tarifs) aber erst bei einem höheren Einkommen als heute wirksam werden.","503",NA
"Alle Einkommen unterhalb des heutigen Spitzensteuersatzes werden daher nicht zusätzlich belastet.","503",NA
"Aus der von uns geforderten Anhebung des Regelsatzes für das Arbeitslosengeld II ergibt sich eine deutliche Erhöhung des Grundfreibetrags von derzeit 8.004 auf 8.500 Euro, die kleine Einkommen gezielt entlastet.","503",NA
"Zusätzliche Entlastungen bei der Einkommensteuer halten wir jedoch weder sozial für erforderlich noch im Hinblick auf strukturelle Defizite und wachsende Schulden in den öffentlichen Haushalten, für vertretbar.","414",NA
"Gerade die ärmeren Haushalte in Deutschland zahlen schon heute keine Einkommensteuer und können von Entlastungen nicht profitieren.","503",NA
"Stattdessen werden bei der Anrechnung von Einkommen auf das Arbeitslosengeld II bis zu 90 Prozent abgezogen.","503",NA
"Geringverdiener werden stark durch Sozialabgaben belastet.","701",NA
"Dies sind die eigentlichen Problemen des Steuer- und Abgabensystem, die wir mit unserer grünen Grundsicherung und dem Progressivmodell angehen.","503",NA
"Wir finden es inakzeptabel, dass private Spitzenverdienerinnen und -verdiener durch Wohnsitzverlagerung ins Ausland der Besteuerung entgehen können.","503",NA
"Daher streben wir eine Lösung ähnlich wie in den Vereinigten Staaten an, deren im Ausland lebende Staatsbürgerinnen und Staatsbürger in den USA einkommensteuerpflichtig sind.","503",NA
"In diesem Modell werden die im Ausland bereits geleisteten Steuern auf die Einkommensteuerschuld angerechnet.","303",NA
"Grüne Politik will Kapitaleinkommen genauso zur Finanzierung der Gemeinwesens heranziehen wie Lohneinkommen und gleichermaßen der progressiv gestalteten Einkommenssteuer unterwerfen.","503",NA
"Es ist nicht gerecht, dass, wie bei der Abgeltungssteuer der großen Koalition, Einkommen aus Finanzanlagen geringer besteuert werden als Arbeitseinkommen.","503",NA
"Das wollen wir rückgängig machen.","503",NA
"Ein effektives Vorgehen gegen Steueroasen ist dafür die Voraussetzung.","403",NA
"Wir wollen Kapitaleinkommen künftig besser erfassen.","403",NA
"Maßnahmen hierfür sind die Lockerung des speziellen steuerlichen Bankgeheimnisses","403",NA
"und ein effektives Vorgehen gegen Steueroasen.","403",NA
"Kapitalerträge dürfen in Europa nicht mehr hinterzogen werden, die entsprechenden Richtlinien müssen dahingehend geändert werden.","108",NA
"Die Zinsrichtlinie muss umfassend erweitert werden mit dem Ziel, alle Kapitalerträge und möglichst viele Länder von ihr zu erfassen.","108",NA
"Unternehmen sollen künftig offenlegen, wo und mit welchen Tochtergesellschaften sie ihre Gewinne erzielen und wo diese wie viel Steuern zahlen.","403",NA
"Ferner setzen wir uns für eine gemeinsame steuerliche europäische Bemessungsgrundlage für Gewinnsteuern und Mindeststeuersätze auf Unternehmensgewinne ein.","108",NA
"Wir wollen eine durchgreifende Vereinfachung in der Einkommensteuer erreichen","303",NA
"und auch damit zu mehr Gerechtigkeit im Steuersystem beitragen.","503",NA
"Viele Menschen stören sich nicht daran, dass sie Steuern zahlen, sondern daran, dass die Steuererklärungsbürokratie sie jedes Jahr aufs Neue mit unzähligen Formularen traktiert.","303",NA
"Wir wollen, dass die Steuererklärung den Bürgerinnen und Bürgern künftig weniger Arbeit macht.","303",NA
"Die Finanzverwaltung soll eine bereits weitgehend vorausgefüllte Steuererklärung liefern.","303",NA
"Banken sollen ihren Kundinnen und Kunden auch weiterhin eine Ausfüllhilfe für die Steuererklärung zur Verfügung stellen.","403",NA
"Damit können kleine Einkommen zu viel bezahlte Kapitalertragsteuern leichter zurückfordern.","701",NA
"Wir werden dafür sorgen, das die elektronische Steuererklärung für alle Betriebssyteme, insbesondere auch »Open Source« -Betriebssysteme, zur Verfügung gestellt wird.","303",NA
"Wir schlagen eine einheitliche Werbungskosten- und Betriebsausgabenpauschale für alle Einkunftsarten von 2.000 Euro pro Jahr vor.","303",NA
"Die sieben Einkunftsarten wollen wir weitgehend zusammenfassen.","303",NA
"Die allermeisten aufwändigen und umständlichen Einzelabrechnungen werden damit de facto überflüssig.","303",NA
"Das Ehegattensplitting, das die Ehe fördert und nicht das Leben mit Kindern, wollen wir zur Individualbesteuerung weiter entwickeln.","604",NA
"Damit wird das derzeitige Lohnsteuerklassensystem weitgehend vereinfacht.","303",NA
"Die Steuerklassen III, IV und V werden überflüssig.","303",NA
"Das gesparte Geld fließt in den Ausbau der Kinderbetreuung","504",NA
"und in die Bekämpfung von Kinderarmut.","504",NA
"Zur weiteren Finanzierung des Ausbaus der Bildungsinfrastruktur wollen wir auch freiwerdende Mittel des Solidaritätszuschlags im Sinne eines Bildungssolis nutzen.","506",NA
"Die komplizierte Familienförderung wollen wir in eine einheitliche Kindergrundsicherung weiter entwickeln.","504",NA
"Mit unserem Altersvorsorgekonto wollen wir den Bürgerinnen und Bürgern eine moderne und einfache Förderung anbieten.","504",NA
"Private und betriebliche Altersvorsorge werden unter einem Dach zusammengeführt.","303",NA
"Die jetzigen komplizierten und unübersichtlichen Regeln werden überflüssig.","303",NA
"Es muss sichergestellt sein, dass die staatliche Förderung der privaten Altersvorsorge nicht zur Subventionierung der Versicherungswirtschaft verkommt.","303",NA
"Die Erträge müssen den Sparerinnen und Sparern selbst zugute kommen.","503",NA
"Außerdem ist die bestehende Förderung noch verbesserungswürdig.","303",NA
"Das grüne Altersvorsorgekonto konzentriert die Förderung stärker als bisher auf Geringverdiener und mittlere Einkommen.","701",NA
"Bei gleicher Gesamthöhe der staatlichen Förderung kann so ein besserer Beitrag zur Vermeidung von Altersarmut geleistet werden.","503",NA
"Die Beitragsgarantie verhindert schon heute, dass die Mittel aus öffentlich geförderter privater Altersvorsorge ins globale Spielcasino der spekulativen Finanzmärkte fließen.","403",NA
"Wir wollen die kapitalgedeckte Altersvorsorge so organisieren, dass von ihr ein stabilisierender Einfluss auf das Finanzsystem ausgeht, etwa indem die Fonds sich auch bei der Finanzierung der mittelständischen Wirtschaft engagieren können.","403",NA
"Steuerflucht und Steuerhinterziehung wollen wir entschieden bekämpfen.","605",NA
"Durch Steuerhinterziehung entgehen den öffentlichen Haushalten jährlich Einnahmen in zweistelliger Milliardenhöhe.","605",NA
"Wer Steuern hinterzieht, handelt kriminell und unsolidarisch gegen unsere Gesellschaft und muss verfolgt werden.","605",NA
"Wir wollen mehr Personal für Betriebsprüfung, Steuerfahndung und Justiz, denn das bringt auch Geld in die Staatskassen.","605",NA
"Mittelfristig wollen wir das ineffektive Nebeneinander von 16 Steuerverwaltungen beenden und durch eine Bundessteuerverwaltung ersetzen.","303",NA
"Das bringt Mehreinnahmen in Milliardenhöhe","303",NA
"und beendet die Praxis einiger Bundesländer, mit lückenhaftem Steuervollzug Standortpolitik zu betreiben.","302",NA
"Schon kurzfristig muss jedoch die Zuständigkeit für international tätige Konzerne und besonders wohlhabender Personen mit Auslandsaktivitäten von den Landesfinanzämtern auf eine auf Bundesebene zu schaffende zentrale Behörde übergehen, die organisatorisch und technisch so auszustatten ist, dass sie diesen Steuerzahlerinnen und Steuerzahlern wieder auf Augenhöhe begegnen kann.","605",NA
"In zahlreichen Ländern existieren solche »large taxpayer units« bereits und haben das Steueraufkommen deutlich gesteigert.","303",NA
"Wir wollen Steuerschlupflöcher verfassungsgemäß schließen","303",NA
"und dafür eine Genehmigungspflicht für die Anbieterinnen und Anbieter von Steuersparmodellen einführen.","403",NA
"Auf europäischer und internationaler Ebene brauchen wir weitere Maßnahmen, um Steueroasen konsequent auszutrocknen.","107",NA
"Um die Einnahmen der Städte und Gemeinden zu verstetigen, wollen wir die Gewerbesteuer nachhaltiger und gerechter gestalten, indem wir sie zu einer kommunalen Wirtschaftssteuer weiterentwickeln.","301",NA
"Mit dieser Steuer soll durch die volle Einbeziehung gewinnunabhängiger Elemente, wie beispielsweise der Fremdkapitalzinsen, die Bemessungsgrundlage der bisherigen Gewerbesteuer verbreitert werden.","301",NA
"Auch Freiberufler sollen in die Gewerbesteuerpflicht einbezogen werden.","403",NA
"Das vermeidet wirtschaftlich oft nicht nachvollziehbare Abgrenzungsprobleme und schafft faire Wettbewerbsbedingungen.","403",NA
"Ein Freibetrag soll vor allem kleine und mittlere Unternehmen entlasten","403",NA
